State,account_length,intertiol_plan,number_vm_messages,total_day_min,total_day_calls,total_eve_min,total_eve_calls,total_night_minutes,total_night_calls,total_intl_minutes,total_intl_calls,customer_service_calls,service quality,priority customer level,total data usage,network coverage,total messages usage,total_mins,total_calls,total_charge,avg_min_per_call
5,71.0,0,0.0,217.7,114.0,182.0,105.0,113.5,87.0,8.5,10.0,3.5,6.0,2.0,42.0,107.0,363.0,513.2,306.0,57.589999999999996,1.6771241830065362
31,91.0,0,0.0,93.5,110.0,213.3,79.0,171.7,83.0,8.9,4.0,3.5,0.0,1.0,7.0,432.0,347.0,478.5,272.0,41.760000000000005,1.7591911764705883
13,109.0,0,0.0,195.4,104.0,204.9,91.0,230.2,95.0,14.0,4.0,0.0,0.0,2.0,67.0,397.0,628.0,630.5,290.0,61.0,2.174137931034483
47,126.0,0,42.0,247.8,96.0,159.1,98.0,201.8,73.0,10.6,3.0,2.0,6.0,1.0,55.0,557.0,371.0,608.7,267.0,64.73,2.2797752808988765
7,98.0,0,0.0,162.5,81.0,159.2,114.0,157.2,97.0,9.7,1.0,2.0,6.0,1.0,25.0,458.0,695.0,478.9,292.0,48.23,1.6400684931506848
43,98.0,0,0.0,86.1,78.0,222.7,130.0,155.0,124.0,9.0,7.0,0.0,0.0,1.0,28.0,437.0,669.0,463.79999999999995,332.0,40.55,1.3969879518072288
11,78.0,0,0.0,89.1,124.0,226.6,121.0,249.2,88.0,6.9,5.0,0.0,0.0,1.0,59.0,660.0,387.0,564.9,333.0,45.620000000000005,1.6963963963963964
18,44.0,0,0.0,189.7,122.0,178.9,72.0,244.7,93.0,9.8,5.0,0.0,0.0,1.0,44.0,210.0,577.0,613.3,287.0,58.47,2.1369337979094074
20,60.0,0,0.0,190.8,100.0,196.0,85.0,151.7,110.0,9.9,9.0,0.0,0.0,1.0,37.0,249.0,545.0,538.5,295.0,55.92999999999999,1.8254237288135593
23,113.0,0,0.0,198.6,115.0,258.0,106.0,245.8,104.0,10.2,6.0,1.0,2.0,1.0,2.0,155.0,213.0,702.4000000000001,325.0,66.75,2.1612307692307695
39,101.0,0,0.0,176.5,105.0,198.6,136.0,210.2,150.0,7.7,5.0,0.0,0.0,2.0,39.0,979.0,646.0,585.3,391.0,56.35,1.49693094629156
38,147.0,0,0.0,188.3,80.0,214.7,123.0,218.0,89.0,10.2,4.0,2.0,7.0,1.0,51.0,578.0,166.0,621.0,292.0,60.07,2.1267123287671232
33,21.0,0,0.0,197.6,105.0,206.4,88.0,169.6,143.0,9.6,2.0,3.0,8.0,3.0,33.0,827.0,425.0,573.6,336.0,58.760000000000005,1.7071428571428573
28,141.0,0,0.0,208.5,129.0,190.3,86.0,144.7,93.0,12.0,9.0,1.0,7.0,3.0,54.0,873.0,359.0,543.5,308.0,58.14,1.7646103896103895
24,87.0,0,0.0,261.0,83.0,144.2,95.0,284.4,119.0,16.3,1.0,3.5,5.0,1.0,45.0,256.0,460.0,689.5999999999999,297.0,69.42999999999999,2.3218855218855214
35,69.0,0,0.0,209.6,94.0,193.1,106.0,239.9,90.0,12.4,4.0,0.0,0.0,3.0,18.0,796.0,517.0,642.6,290.0,62.84,2.2158620689655173
44,169.0,0,0.0,157.8,96.0,160.0,120.0,198.8,112.0,13.7,6.0,3.0,5.0,3.0,3.0,655.0,547.0,516.6,328.0,49.379999999999995,1.5750000000000002
8,102.0,0,0.0,245.4,82.0,260.3,124.0,195.1,82.0,10.5,3.0,3.0,2.0,1.0,8.0,346.0,372.0,700.8000000000001,288.0,72.63,2.4333333333333336
6,174.0,0,0.0,72.2,80.0,173.4,81.0,130.1,121.0,11.0,5.0,2.0,8.0,1.0,18.0,232.0,491.0,375.70000000000005,282.0,32.86,1.3322695035460994
42,53.0,0,0.0,100.2,85.0,213.8,90.0,299.8,67.0,7.7,4.0,3.0,9.0,1.0,58.0,659.0,312.0,613.8,242.0,48.690000000000005,2.536363636363636
30,44.0,0,25.0,152.9,106.0,205.5,147.0,247.3,107.0,8.0,5.0,1.0,5.0,3.0,14.0,659.0,293.0,605.7,360.0,54.589999999999996,1.6825
13,89.0,0,15.0,274.0,83.0,192.2,97.0,125.9,141.0,11.9,2.0,0.0,0.0,3.0,5.0,856.0,415.0,592.1,321.0,68.59,1.8445482866043614
30,116.0,0,0.0,215.6,127.0,105.5,110.0,291.7,80.0,11.2,7.0,3.0,5.0,3.0,48.0,220.0,123.0,612.8,317.0,58.75,1.9331230283911671
18,143.0,0,0.0,178.2,109.0,254.6,93.0,241.3,139.0,8.5,7.0,0.0,0.0,2.0,47.0,463.0,678.0,674.0999999999999,341.0,62.79,1.9768328445747798
45,78.0,1,20.0,252.8,102.0,217.6,105.0,107.3,93.0,11.2,3.0,0.0,0.0,2.0,60.0,861.0,565.0,577.6999999999999,300.0,66.31,1.9256666666666664
13,93.0,0,0.0,216.2,100.0,182.8,136.0,237.9,66.0,7.8,3.0,2.0,5.0,2.0,54.0,978.0,326.0,636.9,302.0,63.0,2.1089403973509935
45,106.0,0,0.0,165.1,120.0,290.2,79.0,250.3,140.0,8.1,2.0,0.0,0.0,3.0,19.0,235.0,300.0,705.5999999999999,339.0,64.0,2.0814159292035397
1,116.0,0,0.0,133.8,88.0,177.1,103.0,185.2,106.0,12.4,4.0,2.0,9.0,1.0,50.0,510.0,570.0,496.09999999999997,297.0,46.129999999999995,1.6703703703703703
46,42.0,0,0.0,217.2,122.0,303.2,58.0,147.3,114.0,14.0,4.0,2.0,5.0,2.0,29.0,606.0,599.0,667.7,294.0,69.32,2.27108843537415
25,173.0,0,0.0,82.1,75.0,201.2,95.0,206.7,146.0,9.6,2.0,1.0,7.0,2.0,24.0,635.0,434.0,489.99999999999994,316.0,40.36,1.550632911392405
11,80.0,0,0.0,157.1,77.0,302.0,69.0,317.9,152.0,15.6,4.0,0.0,0.0,3.0,65.0,320.0,255.0,777.0,298.0,66.69,2.6073825503355703
35,70.0,0,23.0,205.5,95.0,224.3,80.0,196.1,76.0,9.7,4.0,1.0,7.0,2.0,15.0,726.0,222.0,625.9,251.0,62.83,2.493625498007968
24,162.0,1,0.0,147.6,126.0,284.1,84.0,170.2,87.0,8.1,7.0,0.0,0.0,1.0,2.0,108.0,333.0,601.9000000000001,297.0,56.89999999999999,2.0265993265993267
34,112.0,0,0.0,172.1,73.0,228.0,136.0,269.4,96.0,14.1,3.0,2.0,5.0,3.0,51.0,855.0,563.0,669.5,305.0,60.76,2.1950819672131145
48,186.0,0,0.0,206.8,104.0,286.0,115.0,153.9,112.0,12.4,6.0,0.0,0.0,1.0,49.0,916.0,636.0,646.7,331.0,66.4,1.9537764350453173
24,99.0,0,0.0,193.3,51.0,240.1,117.0,145.7,92.0,12.2,4.0,1.0,6.0,1.0,10.0,917.0,186.0,579.0999999999999,260.0,59.83,2.2273076923076918
1,56.0,0,0.0,225.9,52.0,242.0,69.0,144.5,68.0,11.7,3.0,0.0,0.0,2.0,64.0,453.0,447.0,612.4,189.0,65.47,3.24021164021164
5,135.0,0,38.0,202.6,92.0,169.6,93.0,185.8,108.0,11.9,6.0,3.5,5.0,3.0,65.0,663.0,408.0,558.0,293.0,57.22,1.9044368600682593
31,83.0,0,0.0,48.4,105.0,139.7,86.0,154.1,80.0,11.5,4.0,2.0,9.0,2.0,49.0,849.0,712.0,342.2,271.0,27.03,1.262730627306273
40,48.0,0,0.0,168.6,93.0,246.0,61.0,269.9,102.0,11.4,7.0,1.0,9.0,1.0,8.0,741.0,127.0,684.5,256.0,61.72,2.673828125
0,112.0,0,31.0,142.9,92.0,233.8,107.0,329.2,142.0,10.4,6.0,0.0,0.0,3.0,67.0,356.0,568.0,705.9000000000001,341.0,58.97,2.0700879765395896
0,112.0,0,0.0,85.2,102.0,153.2,118.0,142.6,107.0,8.2,4.0,1.0,5.0,1.0,8.0,427.0,215.0,381.0,327.0,33.92,1.165137614678899
23,141.0,0,0.0,77.8,123.0,144.4,119.0,75.3,65.0,5.7,7.0,1.0,9.0,1.0,37.0,942.0,500.0,297.5,307.0,28.89,0.9690553745928339
22,73.0,0,19.0,179.4,108.0,93.6,90.0,234.6,99.0,14.9,4.0,2.0,8.0,3.0,55.0,685.0,383.0,507.6,297.0,49.02,1.7090909090909092
16,81.0,0,0.0,139.8,98.0,247.2,103.0,241.0,113.0,11.7,3.0,3.0,6.0,1.0,46.0,361.0,645.0,628.0,314.0,55.63,2.0
31,165.0,0,17.0,177.9,68.0,153.9,112.0,251.2,121.0,10.6,7.0,1.0,6.0,3.0,13.0,848.0,632.0,583.0,301.0,54.620000000000005,1.93687707641196
37,70.0,0,0.0,101.9,98.0,193.3,113.0,167.5,126.0,15.0,6.0,1.0,9.0,2.0,3.0,253.0,472.0,462.70000000000005,337.0,41.29,1.3729970326409497
12,79.0,0,0.0,157.5,90.0,223.8,83.0,241.1,98.0,12.2,4.0,1.0,8.0,2.0,39.0,489.0,497.0,622.4,271.0,56.65,2.296678966789668
31,126.0,0,0.0,167.1,138.0,154.4,93.0,244.5,148.0,13.7,10.0,3.0,7.0,1.0,5.0,473.0,344.0,566.0,379.0,52.53,1.4934036939313984
34,77.0,0,0.0,124.1,92.0,214.9,131.0,241.3,132.0,13.7,3.0,0.0,0.0,2.0,21.0,540.0,554.0,580.3,355.0,50.230000000000004,1.6346478873239436
23,72.0,0,31.0,221.4,124.0,313.4,96.0,175.9,94.0,11.8,1.0,3.0,4.0,2.0,41.0,308.0,308.0,710.6999999999999,314.0,72.2,2.2633757961783436
22,142.0,0,0.0,245.1,66.0,144.6,109.0,227.3,112.0,3.25,4.0,1.0,7.0,2.0,55.0,317.0,685.0,617.0,287.0,64.19,2.1498257839721253
29,169.0,0,0.0,135.7,111.0,223.0,124.0,167.5,101.0,9.5,4.0,1.0,7.0,3.0,42.0,249.0,675.0,526.2,336.0,49.57,1.5660714285714288
35,110.0,0,37.0,227.9,80.0,101.9,141.0,188.1,110.0,5.1,6.0,0.0,0.0,3.0,11.0,755.0,275.0,517.9,331.0,55.86000000000001,1.5646525679758307
41,88.0,0,0.0,177.8,112.0,226.5,80.0,221.8,71.0,7.9,4.0,1.0,7.0,1.0,28.0,694.0,401.0,626.1,263.0,59.46000000000001,2.3806083650190115
44,80.0,0,33.0,189.4,109.0,148.7,68.0,208.9,119.0,11.2,4.0,1.0,0.0,1.0,1.0,450.0,131.0,547.0,296.0,54.24,1.847972972972973
35,43.0,0,39.0,188.3,108.0,167.6,116.0,189.9,92.0,15.6,5.0,1.0,7.0,3.0,10.0,374.0,684.0,545.8,316.0,54.81,1.7272151898734176
25,144.0,0,26.0,177.1,94.0,206.0,85.0,254.8,95.0,6.6,2.0,2.0,5.0,3.0,36.0,519.0,380.0,637.9000000000001,274.0,59.09,2.3281021897810223
38,142.0,0,0.0,128.5,95.0,192.6,91.0,79.0,95.0,9.2,6.0,2.0,4.0,3.0,26.0,304.0,677.0,400.1,281.0,41.78,1.4238434163701068
17,158.0,0,22.0,192.9,86.0,219.7,104.0,169.3,92.0,10.9,3.0,2.0,4.0,3.0,8.0,716.0,606.0,581.9000000000001,282.0,59.08,2.063475177304965
30,78.0,0,28.0,130.5,109.0,173.3,99.0,192.2,106.0,10.4,3.0,3.0,7.0,3.0,54.0,966.0,428.0,496.0,314.0,45.57,1.5796178343949046
24,131.0,0,0.0,201.1,141.0,216.5,93.0,217.4,132.0,11.5,4.0,1.0,6.0,3.0,58.0,145.0,448.0,635.0,366.0,62.37,1.7349726775956285
42,61.0,0,38.0,139.8,108.0,64.78750000000001,120.0,203.4,152.0,9.7,1.0,3.0,5.0,1.0,6.0,741.0,162.0,407.98750000000007,380.0,38.42,1.0736513157894738
42,73.0,0,6.0,237.6,105.0,244.9,98.0,188.3,107.0,6.8,10.5,3.5,6.0,2.0,13.0,494.0,427.0,670.8,310.0,69.68,2.163870967741935
1,100.0,0,26.0,197.7,80.0,232.6,83.0,196.7,120.0,12.0,5.0,1.0,5.0,1.0,65.0,920.0,258.0,627.0,283.0,62.23,2.215547703180212
18,100.0,0,0.0,222.1,115.0,245.0,130.0,129.3,119.0,8.1,2.0,2.0,8.0,2.0,51.0,700.0,710.0,596.4000000000001,364.0,64.41,1.6384615384615386
33,109.0,0,39.0,270.0,58.0,235.5,108.0,194.3,57.0,7.8,6.0,1.0,2.0,1.0,2.0,248.0,372.0,699.8,223.0,74.66,3.138116591928251
22,103.0,0,29.0,211.6,111.0,237.9,84.0,209.4,93.0,14.0,7.0,2.0,6.0,2.0,60.0,790.0,321.0,658.9,288.0,65.61,2.287847222222222
36,139.0,0,0.0,148.7,90.0,204.3,106.0,144.1,105.0,9.8,4.0,2.0,9.0,1.0,41.0,316.0,134.0,497.1,301.0,49.13000000000001,1.6514950166112958
29,63.0,0,0.0,81.7,105.0,203.0,66.0,181.2,109.0,12.9,3.0,2.0,8.0,1.0,2.0,374.0,340.0,465.9,280.0,39.300000000000004,1.6639285714285714
9,115.0,0,0.0,143.6,135.0,278.0,119.0,65.20000000000003,84.0,12.7,3.0,0.0,0.0,2.0,38.0,495.0,141.0,486.80000000000007,338.0,50.974999999999994,1.4402366863905327
20,77.0,0,0.0,205.3,69.0,171.0,84.0,242.4,96.0,10.1,2.0,3.0,4.0,2.0,40.0,403.0,469.0,618.7,249.0,60.349999999999994,2.4847389558232935
17,14.0,0,0.0,184.5,77.0,272.5,103.0,190.3,129.0,9.7,3.0,3.5,6.0,2.0,66.0,657.0,394.0,647.3,309.0,63.09,2.0948220064724916
34,81.0,0,0.0,140.8,97.0,211.5,109.0,216.9,53.0,12.2,4.0,0.0,0.0,3.0,7.0,869.0,508.0,569.2,259.0,51.68,2.197683397683398
17,113.0,0,0.0,140.8,107.0,252.6,87.0,215.4,136.0,9.1,4.0,3.0,6.0,2.0,24.0,116.0,135.0,608.8,330.0,55.099999999999994,1.8448484848484847
25,93.0,1,36.0,169.7,109.0,318.6,88.0,246.5,95.0,9.8,3.0,0.0,0.0,3.0,16.0,690.0,131.0,734.8,292.0,67.02,2.5164383561643833
48,77.0,0,0.0,168.1,83.0,202.0,91.0,173.2,91.0,10.0,3.0,3.0,6.0,1.0,58.0,646.0,487.0,543.3,265.0,53.54,2.050188679245283
30,125.0,0,25.0,190.1,133.0,181.1,61.0,104.0,110.0,12.5,3.0,2.0,7.0,2.0,17.0,214.0,380.0,475.2,304.0,52.39,1.563157894736842
37,88.0,0,0.0,192.6,96.0,184.0,92.0,173.6,113.0,8.8,6.0,2.0,5.0,1.0,12.0,562.0,231.0,550.2,301.0,56.190000000000005,1.8279069767441862
48,89.0,0,0.0,234.8,95.0,109.7,87.0,180.3,99.0,10.4,2.0,0.0,0.0,3.0,63.0,392.0,398.0,524.8,281.0,57.35,1.8676156583629893
13,40.0,0,0.0,146.4,105.0,196.4,143.0,235.6,123.0,9.4,3.0,3.0,9.0,1.0,32.0,262.0,161.0,578.4,371.0,52.18,1.5590296495956872
16,124.0,0,0.0,247.2,84.0,161.9,130.0,170.3,73.0,6.1,6.0,1.0,9.0,3.0,7.0,443.0,438.0,579.4000000000001,287.0,63.44,2.0188153310104533
50,117.0,0,0.0,234.8,118.0,211.7,112.0,147.0,97.0,7.5,3.0,2.0,6.0,3.0,33.0,698.0,194.0,593.5,327.0,64.52,1.8149847094801224
26,83.0,0,0.0,185.9,115.0,232.5,98.0,205.2,124.0,10.2,2.0,2.0,7.0,2.0,41.0,606.0,464.0,623.5999999999999,337.0,60.59,1.8504451038575664
13,7.0,0,0.0,98.5,85.0,200.3,80.0,252.3,68.0,12.0,7.0,2.0,6.0,2.0,41.0,801.0,293.0,551.1,233.0,45.13,2.365236051502146
43,104.0,0,0.0,304.0,141.0,264.1,127.0,138.1,104.0,7.2,4.0,0.0,0.0,1.0,1.0,298.0,402.0,706.2,372.0,80.33999999999999,1.8983870967741936
49,128.0,0,0.0,140.3,108.0,235.3,111.0,200.8,57.0,11.8,6.0,1.0,6.0,2.0,32.0,832.0,632.0,576.4000000000001,276.0,52.89,2.0884057971014496
34,76.0,0,0.0,201.5,127.0,155.2,91.0,249.6,103.0,8.6,1.0,2.0,9.0,1.0,42.0,140.0,681.0,606.3,321.0,58.67999999999999,1.8887850467289717
31,135.0,0,0.0,191.7,125.0,284.2,100.0,211.7,87.0,12.5,2.0,0.0,0.0,3.0,7.0,699.0,164.0,687.5999999999999,312.0,66.28,2.2038461538461536
16,59.0,0,42.5,71.2,113.0,233.7,95.0,139.3,129.0,14.0,10.5,1.0,4.0,1.0,27.0,116.0,619.0,444.2,337.0,38.230000000000004,1.3181008902077151
12,111.0,0,33.0,168.1,97.0,204.0,88.0,260.9,97.0,15.1,3.0,1.0,5.0,2.0,2.0,749.0,144.0,633.0,282.0,57.660000000000004,2.24468085106383
25,110.0,0,0.0,178.4,110.0,179.1,116.0,228.1,99.0,6.5,4.0,1.0,8.0,2.0,67.0,516.0,705.0,585.6,325.0,55.809999999999995,1.8018461538461539
22,173.0,1,18.0,127.2,89.0,130.7,114.0,229.7,115.0,11.2,5.0,2.0,9.0,3.0,7.0,407.0,547.0,487.59999999999997,318.0,43.07000000000001,1.5333333333333332
8,60.0,0,0.0,230.7,66.0,165.4,65.0,309.1,139.0,13.3,10.0,1.0,4.0,1.0,48.0,257.0,634.0,705.2,270.0,67.19,2.611851851851852
14,117.0,0,0.0,228.3,84.0,152.6,92.0,309.7,101.0,3.7,3.0,3.0,5.0,3.0,39.0,741.0,409.0,690.5999999999999,277.0,65.72,2.493140794223826
45,54.0,0,0.0,197.7,84.0,221.3,89.0,189.4,109.0,7.8,3.0,2.0,5.0,2.0,52.0,720.0,668.0,608.4,282.0,60.94,2.157446808510638
15,76.0,0,35.0,273.7,94.0,153.3,101.0,259.0,109.0,3.8,3.0,0.0,0.0,3.0,35.0,186.0,602.0,686.0,304.0,71.22,2.2565789473684212
21,167.0,0,30.0,195.8,118.0,166.4,109.0,297.4,84.0,11.7,2.0,0.0,0.0,2.0,57.0,446.0,676.0,659.6,311.0,60.81,2.1209003215434086
42,98.0,0,0.0,190.5,106.0,164.2,92.0,110.8,88.0,11.4,5.0,2.0,9.0,1.0,3.0,411.0,164.0,465.5,286.0,51.34,1.6276223776223777
49,74.0,0,0.0,176.1,79.0,208.3,105.0,237.5,86.0,16.1,4.0,3.5,7.0,3.0,56.0,243.0,704.0,621.9,270.0,58.34,2.3033333333333332
43,112.0,0,0.0,210.4,78.0,172.4,75.0,240.0,105.0,11.7,3.0,2.0,6.0,1.0,31.0,536.0,565.0,622.8,258.0,61.22,2.413953488372093
26,138.0,0,28.0,151.0,59.0,269.5,122.0,179.4,116.0,8.9,9.0,0.0,0.0,3.0,20.0,927.0,174.0,599.9,297.0,56.65,2.01986531986532
1,65.0,0,0.0,144.3,109.0,331.3,89.0,155.3,69.0,11.8,10.5,3.0,9.0,2.0,45.0,223.0,481.0,630.9000000000001,267.0,59.68,2.362921348314607
9,194.0,0,42.0,203.7,109.0,192.9,125.0,318.0,81.0,10.8,10.5,3.0,8.0,1.0,4.0,857.0,310.0,714.6,315.0,65.34,2.2685714285714287
17,131.0,0,0.0,210.1,97.0,177.3,96.0,130.2,136.0,13.3,1.0,0.0,0.0,1.0,4.0,377.0,221.0,517.5999999999999,329.0,56.65,1.5732522796352582
38,54.0,0,0.0,230.2,89.0,148.7,110.0,255.6,139.0,8.1,3.0,3.5,7.0,1.0,21.0,245.0,358.0,634.5,338.0,63.27,1.8772189349112427
35,78.0,0,27.0,121.9,88.0,225.4,75.0,90.8,118.0,13.0,4.0,3.0,9.0,3.0,23.0,158.0,622.0,438.1,281.0,43.97,1.5590747330960855
34,115.0,0,30.0,181.2,65.0,193.2,62.0,153.2,92.0,9.9,6.0,2.0,4.0,3.0,61.0,281.0,562.0,527.5999999999999,219.0,54.11,2.409132420091324
13,99.0,0,0.0,201.5,103.0,124.2,120.0,239.9,56.0,11.5,3.0,0.0,0.0,3.0,29.0,369.0,161.0,565.6,279.0,55.620000000000005,2.0272401433691756
31,120.0,0,0.0,146.0,58.0,208.7,103.0,215.5,91.0,11.9,2.0,0.0,0.0,1.0,25.0,388.0,548.0,570.2,252.0,52.260000000000005,2.262698412698413
4,112.0,0,0.0,105.3,101.0,187.2,92.0,206.4,101.0,11.1,2.0,3.5,2.0,1.0,5.0,397.0,293.0,498.9,294.0,43.1,1.6969387755102041
32,1.0,0,26.0,69.7,84.0,250.4,79.0,230.2,122.0,8.3,3.0,2.0,9.0,3.0,1.0,700.0,697.0,550.3,285.0,43.49,1.930877192982456
45,94.0,0,0.0,208.1,72.0,188.0,79.0,162.0,96.0,4.6,5.0,2.0,8.0,2.0,19.0,909.0,717.0,558.1,247.0,58.65,2.259514170040486
44,94.0,0,0.0,183.1,109.0,199.4,109.0,214.1,71.0,13.9,4.0,0.0,0.0,1.0,32.0,615.0,317.0,596.6,289.0,57.71,2.0643598615916954
24,178.0,0,32.0,148.7,95.0,198.6,55.0,187.0,113.0,10.4,7.0,3.5,2.0,1.0,6.0,163.0,264.0,534.3,263.0,50.56999999999999,2.0315589353612165
49,136.0,0,0.0,240.1,121.0,271.2,123.0,132.7,98.0,17.2,4.0,0.0,0.0,1.0,8.0,272.0,277.0,644.0,342.0,69.84,1.8830409356725146
28,86.0,0,25.0,126.4,97.0,189.7,118.0,233.6,97.0,12.0,2.0,1.0,4.0,2.0,68.0,463.0,423.0,549.7,312.0,48.12,1.7618589743589745
24,87.0,0,0.0,156.0,70.0,160.5,89.0,206.6,112.0,7.1,3.0,3.5,0.0,1.0,8.0,236.0,342.0,523.1,271.0,49.459999999999994,1.930258302583026
16,18.0,0,0.0,180.2,115.0,83.4,114.0,245.3,111.0,11.9,6.0,1.0,4.0,1.0,30.0,846.0,566.0,508.90000000000003,340.0,48.76,1.496764705882353
5,49.0,0,0.0,172.0,142.0,224.0,100.0,177.3,86.0,7.4,1.0,0.0,0.0,1.0,40.0,840.0,452.0,573.3,328.0,56.260000000000005,1.7478658536585365
35,20.0,0,27.0,231.6,105.0,223.3,120.0,212.0,99.0,8.9,4.0,1.0,7.0,3.0,42.0,667.0,487.0,666.9,324.0,67.88999999999999,2.058333333333333
15,131.0,0,29.0,42.1,114.0,183.3,70.0,158.7,82.0,10.0,1.0,0.0,0.0,1.0,21.0,833.0,427.0,384.1,266.0,29.880000000000003,1.443984962406015
29,11.0,0,0.0,136.6,111.0,80.6,78.0,201.7,77.0,9.9,4.0,0.0,0.0,3.0,41.0,166.0,698.0,418.9,266.0,39.15,1.5748120300751878
36,99.0,0,0.0,155.6,90.0,240.1,117.0,230.8,88.0,10.8,4.0,3.0,9.0,1.0,18.0,255.0,445.0,626.5,295.0,57.25,2.123728813559322
13,61.0,0,0.0,234.6,126.0,200.7,76.0,171.1,81.0,8.1,2.0,0.0,0.0,3.0,12.0,962.0,561.0,606.4,283.0,64.64,2.142756183745583
8,137.0,0,0.0,115.5,101.0,226.2,81.0,179.1,123.0,13.6,4.0,0.0,0.0,2.0,69.0,902.0,235.0,520.8,305.0,46.93000000000001,1.7075409836065572
47,49.0,0,42.0,159.0,67.0,126.3,125.0,206.8,88.0,7.4,3.0,2.0,6.0,3.0,18.0,872.0,602.0,492.1,280.0,47.080000000000005,1.7575
19,83.0,0,0.0,286.6,114.0,101.0,138.0,199.6,146.0,13.2,4.0,1.0,7.0,2.0,69.0,769.0,133.0,587.2,398.0,66.29,1.4753768844221107
19,192.0,0,0.0,174.5,83.0,232.7,102.0,101.5,68.0,12.4,4.0,1.0,8.0,3.0,18.0,452.0,440.0,508.7,253.0,54.02,2.0106719367588934
9,105.0,0,0.0,181.9,70.0,233.5,83.0,194.6,80.0,8.1,9.0,1.0,6.0,1.0,13.0,479.0,325.0,610.0,233.0,59.53,2.6180257510729614
2,124.0,0,0.0,192.6,108.0,223.3,106.0,187.0,84.0,4.2,2.0,1.0,7.0,2.0,56.0,390.0,345.0,602.9,298.0,60.129999999999995,2.0231543624161072
2,90.0,0,0.0,235.0,77.0,267.3,94.0,222.1,119.0,5.3,4.0,3.0,2.0,1.0,3.0,237.0,246.0,724.4,290.0,72.66,2.4979310344827583
1,111.0,0,0.0,187.8,107.0,246.0,70.0,175.9,88.0,10.5,7.0,0.0,0.0,1.0,34.0,452.0,477.0,609.7,265.0,60.760000000000005,2.300754716981132
4,135.0,0,0.0,167.1,105.0,131.6,120.0,242.6,83.0,10.4,2.0,3.0,8.0,2.0,28.0,118.0,349.0,541.3,308.0,50.52,1.7574675324675324
39,121.0,0,22.0,212.3,107.0,238.0,94.0,332.8,114.0,10.4,2.0,1.0,9.0,1.0,69.0,713.0,510.0,783.1,315.0,71.30000000000001,2.4860317460317463
28,57.0,1,0.0,227.4,94.0,146.4,115.0,211.4,92.0,8.3,5.0,1.0,9.0,3.0,51.0,282.0,593.0,585.2,301.0,60.60999999999999,1.944186046511628
26,63.0,0,0.0,162.5,86.0,165.4,112.0,163.7,67.0,13.4,6.0,3.5,2.0,1.0,4.0,189.0,275.0,491.59999999999997,265.0,49.059999999999995,1.8550943396226414
40,97.0,0,0.0,164.2,97.0,232.2,85.0,198.8,118.0,6.5,3.0,1.0,6.0,2.0,59.0,763.0,461.0,595.2,300.0,56.599999999999994,1.9840000000000002
45,93.0,1,0.0,172.4,133.0,205.6,77.0,245.8,126.0,9.1,9.0,1.0,9.0,3.0,36.0,670.0,462.0,623.8,336.0,57.85,1.856547619047619
31,97.0,0,0.0,259.6,138.0,233.9,91.0,140.6,119.0,13.0,4.0,1.0,7.0,3.0,49.0,999.0,691.0,634.1,348.0,70.34,1.8221264367816092
36,134.0,0,10.0,159.4,79.0,91.0,94.0,199.5,137.0,10.0,3.0,2.0,4.0,1.0,63.0,416.0,244.0,449.9,310.0,43.82000000000001,1.451290322580645
21,57.0,0,37.0,69.5,94.0,220.9,76.0,218.5,113.0,11.9,3.0,0.0,0.0,2.0,23.0,593.0,536.0,508.9,283.0,40.43,1.798233215547703
36,109.0,1,0.0,166.5,101.0,268.4,119.0,126.2,112.0,10.2,3.0,3.0,6.0,2.0,51.0,866.0,681.0,561.1,332.0,56.8,1.6900602409638554
14,66.0,0,21.0,134.4,110.0,136.2,104.0,215.6,105.0,9.7,4.0,3.0,8.0,3.0,34.0,354.0,540.0,486.20000000000005,319.0,44.129999999999995,1.524137931034483
10,162.0,0,21.0,205.2,128.0,231.7,128.0,180.3,100.0,10.6,3.0,2.0,9.0,3.0,64.0,672.0,712.0,617.2,356.0,62.68000000000001,1.7337078651685394
27,115.0,0,26.0,132.3,142.0,273.4,89.0,195.7,77.0,14.8,7.0,0.0,0.0,2.0,39.0,989.0,241.0,601.4,308.0,54.54,1.9525974025974024
11,132.0,0,0.0,140.3,144.0,294.8,89.0,153.5,126.0,11.7,4.0,2.0,8.0,3.0,30.0,391.0,488.0,588.6,359.0,55.81999999999999,1.6395543175487466
36,152.0,0,0.0,284.6,113.0,141.8,101.0,127.4,78.0,12.6,5.0,0.0,0.0,1.0,5.0,167.0,706.0,553.8000000000001,292.0,66.16000000000001,1.8965753424657537
7,86.0,0,29.0,189.3,107.0,221.3,101.0,325.6,137.0,13.8,3.0,1.0,5.0,3.0,19.0,743.0,431.0,736.2,345.0,65.64,2.133913043478261
40,36.0,0,0.0,184.6,132.0,193.7,69.0,283.5,83.0,5.9,3.0,1.0,8.0,1.0,69.0,314.0,290.0,661.8,284.0,60.6,2.3302816901408447
23,118.0,0,0.0,161.6,96.0,223.9,113.0,240.6,137.0,6.8,2.0,0.0,0.0,3.0,23.0,657.0,164.0,626.1,346.0,57.33,1.8095375722543354
11,137.0,0,20.0,268.5,91.0,128.8,121.0,146.4,98.0,12.7,6.0,1.0,6.0,3.0,43.0,238.0,532.0,543.7,310.0,63.19,1.7538709677419357
