account_length,location_code,intertiol_plan,voice_mail_plan,number_vm_messages,total_day_min,total_day_calls,total_day_charge,total_eve_min,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,customer_service_calls,total_mins,total_calls,total_charge,avg_min_per_call
105.0,0,0,0,0.0,232.6,96.0,39.54,253.4,117.0,21.54,154.0,101.0,6.93,10.5,9.0,2.84,1.0,640.0,314.0,68.00999999999999,2.038216560509554
110.0,0,0,0,0.0,74.5,117.0,12.67,200.8,98.0,17.07,192.2,101.0,8.65,9.8,7.0,2.65,3.0,467.5,316.0,38.39,1.4794303797468353
129.0,1,0,0,0.0,198.4,91.0,33.73,264.7,106.0,22.5,111.4,101.0,5.01,9.2,2.0,2.48,2.0,574.5,298.0,61.239999999999995,1.9278523489932886
131.0,2,0,0,0.0,263.4,123.0,44.78,151.9,74.0,12.91,218.5,101.0,9.83,10.7,2.0,2.89,2.0,633.8,298.0,67.52,2.1268456375838927
159.0,1,0,1,19.0,184.1,78.0,31.3,194.5,71.0,16.53,225.6,101.0,10.15,16.9,3.0,4.56,0.0,604.2,250.0,57.98,2.4168000000000003
151.0,0,0,0,0.0,178.7,116.0,30.38,292.1,138.0,24.83,265.9,101.0,11.97,9.8,4.0,2.65,0.0,736.7,355.0,67.17999999999999,2.075211267605634
50.0,1,0,1,35.0,192.6,97.0,32.74,135.2,101.0,11.49,216.2,101.0,9.73,7.9,2.0,2.13,2.0,544.0,299.0,53.96000000000001,1.8193979933110367
30.0,0,0,0,0.0,54.0,68.0,9.18,179.3,96.0,15.24,247.2,101.0,11.12,10.2,8.0,2.75,1.0,480.5,265.0,35.54,1.8132075471698113
86.0,2,0,1,39.0,261.2,122.0,44.4,214.2,101.0,18.21,154.9,101.0,6.97,12.7,5.0,3.43,2.0,630.3,324.0,69.58,1.9453703703703702
70.0,0,0,0,0.0,148.4,110.0,25.23,267.1,90.0,22.7,151.5,101.0,6.82,8.9,4.0,2.4,0.0,567.0,301.0,54.75,1.8837209302325582
68.0,1,0,1,34.0,160.0,72.0,27.2,184.5,119.0,15.68,208.3,101.0,9.37,6.1,10.0,1.65,1.0,552.8,292.0,52.24999999999999,1.8931506849315067
66.0,2,0,0,0.0,201.3,95.0,34.22,152.8,66.0,12.99,233.2,101.0,10.49,7.5,4.0,2.03,1.0,587.3,262.0,57.7,2.241603053435114
182.0,1,0,0,0.0,279.5,118.0,47.52,203.2,113.0,17.27,174.2,101.0,7.84,10.7,4.0,2.89,2.0,656.9,332.0,72.63000000000001,1.9786144578313252
77.0,0,1,1,44.0,103.2,117.0,17.54,236.3,86.0,20.09,203.5,101.0,9.16,11.9,2.0,3.21,0.0,543.0,304.0,46.78999999999999,1.7861842105263157
167.0,0,1,0,0.0,219.1,100.0,37.25,242.9,90.0,20.65,168.9,101.0,7.6,10.1,4.0,2.73,2.0,630.9,291.0,65.5,2.168041237113402
68.0,0,0,0,0.0,219.6,97.0,37.33,141.1,144.0,11.99,205.7,101.0,9.26,10.8,4.0,2.92,2.0,566.4,342.0,58.58,1.656140350877193
70.0,1,0,0,0.0,213.4,86.0,36.28,204.7,77.0,17.4,256.6,101.0,11.55,5.7,4.0,1.54,1.0,674.7,264.0,65.23,2.555681818181818
105.0,1,0,1,27.0,141.2,96.0,24.0,167.7,94.0,14.25,274.4,101.0,12.35,11.4,2.0,3.08,1.0,583.3,291.0,50.6,2.00446735395189
111.0,2,0,0,0.0,197.1,117.0,33.51,227.8,128.0,19.36,214.0,101.0,9.63,9.3,10.5,2.51,0.0,638.9,346.0,62.5,1.8465317919075144
60.0,1,0,0,0.0,180.3,67.0,30.65,208.0,68.0,17.68,181.2,101.0,8.15,12.8,6.0,3.46,2.0,569.5,236.0,56.48,2.413135593220339
74.0,1,0,0,0.0,230.9,93.0,39.25,223.0,78.0,18.96,157.8,101.0,7.1,9.7,2.0,2.62,3.0,611.7,272.0,65.31,2.2488970588235295
111.0,1,0,0,0.0,132.6,125.0,22.54,221.1,67.0,18.79,127.9,101.0,5.76,12.7,2.0,3.43,4.0,481.6,293.0,47.089999999999996,1.6436860068259387
84.0,0,0,1,41.0,153.9,102.0,26.16,140.7,117.0,11.96,217.7,101.0,9.8,12.8,5.0,3.46,1.0,512.3,320.0,47.92,1.6009375
37.0,1,0,0,0.0,233.7,114.0,39.73,207.9,109.0,17.67,212.7,101.0,9.57,12.0,2.0,3.24,2.0,654.3,324.0,66.97,2.0194444444444444
112.0,1,0,1,23.0,286.6,79.0,48.72,315.3,102.0,26.8,193.9,101.0,8.73,10.3,6.0,2.78,1.0,795.8000000000001,282.0,84.25,2.821985815602837
97.0,0,0,0,0.0,256.4,125.0,43.59,273.9,100.0,23.28,222.7,101.0,10.02,11.1,1.0,3.0,1.0,753.0,326.0,76.89,2.3098159509202456
102.0,1,0,0,0.0,114.8,125.0,19.52,81.9,126.0,6.96,304.3,101.0,13.69,12.0,4.0,3.24,0.0,501.0,352.0,40.17,1.4232954545454546
112.0,2,0,0,0.0,206.2,122.0,35.05,164.5,94.0,13.98,140.3,101.0,6.31,12.6,7.0,3.4,3.0,511.0,317.0,55.34,1.61198738170347
92.0,1,1,0,0.0,255.8,125.0,43.49,142.7,111.0,12.13,181.2,101.0,8.15,11.7,3.0,3.16,0.0,579.7,337.0,63.77,1.7201780415430268
87.0,1,0,0,0.0,136.3,97.0,23.17,172.2,108.0,14.64,137.5,101.0,6.19,7.1,5.0,1.92,0.0,446.0,306.0,44.0,1.457516339869281
128.0,2,1,1,32.0,223.5,81.0,38.0,188.8,74.0,16.05,154.9,101.0,6.97,9.4,2.0,2.54,2.0,567.2,256.0,61.019999999999996,2.215625
57.0,2,0,0,0.0,149.3,100.0,25.38,200.2,110.0,17.02,231.7,101.0,10.43,11.9,3.0,3.21,2.0,581.2,311.0,52.83,1.8688102893890677
130.0,1,0,1,12.0,141.9,92.0,24.12,228.9,102.0,19.46,195.1,101.0,8.78,8.7,5.0,2.35,0.0,565.9,295.0,52.36,1.9183050847457626
128.0,2,0,1,32.0,222.9,136.0,37.89,262.0,80.0,22.27,191.4,101.0,8.61,10.8,4.0,2.92,0.0,676.3,317.0,68.77,2.133438485804416
68.0,1,0,0,0.0,158.8,119.0,27.0,211.8,105.0,18.0,198.1,101.0,8.91,10.3,3.0,2.78,1.0,568.7,325.0,53.91,1.749846153846154
56.0,1,0,1,29.0,37.7,115.0,6.41,144.1,111.0,12.25,226.6,101.0,10.2,4.9,3.0,1.32,1.0,408.4,327.0,28.86,1.2489296636085627
81.0,1,0,1,33.0,161.6,117.0,27.47,123.0,90.0,10.46,261.3,101.0,11.76,12.2,5.0,3.29,1.0,545.9000000000001,308.0,49.69,1.7724025974025976
54.0,1,0,0,0.0,116.8,119.0,19.86,123.1,123.0,10.46,217.5,101.0,9.79,12.0,2.0,3.24,1.0,457.4,343.0,40.11,1.3335276967930028
123.0,1,0,0,0.0,172.2,92.0,29.27,162.6,76.0,13.82,250.3,101.0,11.26,8.7,4.0,2.35,1.0,585.0999999999999,269.0,54.35,2.1750929368029737
139.0,1,0,0,0.0,192.8,104.0,32.78,234.4,96.0,19.92,203.2,101.0,9.14,13.0,3.0,3.51,3.0,630.4000000000001,301.0,61.84,2.0943521594684387
76.0,1,0,0,0.0,263.4,148.0,44.78,230.3,69.0,19.58,170.6,101.0,7.68,11.4,5.0,3.08,1.0,664.3,318.0,72.03999999999999,2.088993710691824
60.0,0,0,0,0.0,185.3,150.0,28.48,201.9,91.0,16.76,245.2,101.0,11.17,13.5,6.0,3.65,1.0,632.4000000000001,342.0,56.410000000000004,1.849122807017544
75.0,1,0,0,0.0,309.6,104.0,54.48,161.8,81.0,14.43,283.1,101.0,12.83,5.7,3.0,1.54,2.0,754.5,286.0,81.74,2.638111888111888
109.0,1,0,1,27.0,168.9,82.0,29.37,214.2,89.0,17.8,183.3,101.0,8.88,12.3,4.0,3.32,1.0,566.4000000000001,272.0,56.050000000000004,2.0823529411764707
62.0,1,1,0,0.0,161.7,94.0,29.15,197.5,76.0,17.79,131.6,101.0,5.47,13.9,6.0,3.75,0.0,490.79999999999995,271.0,52.41,1.811070110701107
93.0,2,1,0,0.0,138.4,77.0,21.34,211.7,108.0,19.67,168.7,101.0,7.01,11.1,1.0,3.0,1.0,518.8,286.0,48.02,1.8139860139860138
126.0,1,0,1,30.0,160.4,91.0,25.08,142.4,98.0,13.87,166.8,101.0,6.92,12.8,3.0,3.46,4.0,469.6,290.0,45.87,1.6193103448275863
182.0,1,0,0,0.0,296.5,119.0,49.52,199.2,118.0,18.27,184.2,101.0,7.84,10.7,5.0,2.89,2.0,679.9,338.0,75.63000000000001,2.0115384615384615
81.0,1,0,1,28.0,153.9,139.0,30.54,194.7,99.0,17.21,178.0,101.0,8.69,9.2,5.0,2.48,4.0,526.6,339.0,56.44,1.553392330383481
64.0,1,1,0,0.0,335.9000000000001,61.0,57.19,258.5,77.0,21.21,263.4,101.0,12.39,13.3,8.0,3.59,1.0,857.8000000000001,239.0,90.79,3.5891213389121344
154.0,1,1,0,0.0,134.9,65.0,24.8,202.2,144.0,17.7,181.9,101.0,8.14,14.4,10.5,3.89,0.0,519.0,310.0,50.64,1.6741935483870967
150.0,2,0,0,0.0,162.9,107.0,30.41,171.1,104.0,14.37,162.6,101.0,6.69,13.8,3.0,3.73,4.0,496.6,312.0,51.47,1.5916666666666668
78.0,0,0,0,0.0,225.1,67.0,38.27,199.2,127.0,16.93,175.5,102.0,7.9,14.6,2.0,3.94,0.0,599.8,296.0,63.1,2.026351351351351
76.0,1,0,1,22.0,160.1,107.0,27.22,168.7,136.0,14.34,66.37500000000003,102.0,2.9799999999999995,9.5,4.0,2.57,3.0,395.17499999999995,345.0,44.54,1.1454347826086955
16.0,0,0,0,0.0,209.5,89.0,35.62,172.8,85.0,14.69,94.1,102.0,4.23,8.8,4.0,2.38,1.0,476.4,276.0,54.53999999999999,1.7260869565217392
95.0,1,0,0,0.0,69.4,79.0,11.8,190.8,109.0,16.22,219.9,102.0,9.9,8.9,5.0,2.4,0.0,480.1,290.0,37.92,1.6555172413793104
98.0,1,0,0,0.0,227.1,116.0,38.61,120.5,103.0,10.24,117.0,102.0,5.27,4.7,4.0,1.27,5.0,464.6,321.0,54.120000000000005,1.4473520249221183
75.0,1,0,1,19.0,210.3,90.0,35.75,241.8,87.0,20.55,215.7,102.0,9.71,13.1,3.0,3.54,4.0,667.8,279.0,66.00999999999999,2.393548387096774
22.0,2,0,1,23.0,182.1,94.0,30.96,164.6,59.0,13.99,128.8,102.0,5.8,12.7,4.0,3.43,3.0,475.5,255.0,50.75,1.8647058823529412
107.0,1,0,0,0.0,204.5,108.0,34.77,162.4,110.0,13.8,155.0,102.0,6.98,13.4,1.0,3.62,3.0,521.9,320.0,55.55000000000001,1.6309375
212.0,1,0,0,0.0,126.0,96.0,21.42,144.3,80.0,12.27,302.8,102.0,13.63,7.6,3.0,2.05,1.0,573.1,278.0,47.32,2.0615107913669064
224.0,2,1,0,0.0,171.5,99.0,29.16,160.0,103.0,13.6,212.4,102.0,9.56,5.0,2.0,1.35,1.0,543.9,304.0,52.32,1.7891447368421052
73.0,1,0,0,0.0,254.8,85.0,43.32,143.4,80.0,12.19,153.9,102.0,6.93,15.0,7.0,4.05,2.0,552.1,267.0,62.44,2.067790262172285
79.0,1,0,1,34.0,103.7,100.0,17.63,236.3,78.0,20.09,256.6,102.0,11.55,14.8,4.0,4.0,2.0,596.6,280.0,49.269999999999996,2.130714285714286
132.0,2,0,1,36.0,226.2,103.0,38.45,181.6,125.0,15.44,258.8,102.0,11.65,10.5,5.0,2.84,3.0,666.5999999999999,330.0,65.54,2.0199999999999996
116.0,0,0,0,0.0,146.4,123.0,24.89,176.6,113.0,15.01,212.6,102.0,9.57,7.8,5.0,2.11,1.0,535.6,338.0,49.47,1.5846153846153848
119.0,1,0,0,0.0,109.2,96.0,18.56,153.1,80.0,13.01,240.0,102.0,10.8,9.8,5.0,2.65,2.0,502.3,278.0,42.370000000000005,1.8068345323741009
128.0,0,1,1,18.0,222.1,89.0,37.76,160.6,109.0,13.65,218.8,102.0,9.85,13.6,2.0,3.67,0.0,601.5,300.0,61.26,2.005
173.0,2,0,1,21.0,232.4,96.0,39.51,211.9,118.0,18.01,273.0,102.0,12.29,5.0,5.0,1.35,3.0,717.3,316.0,69.81,2.2699367088607594
65.0,2,0,0,0.0,192.0,89.0,32.64,139.5,88.0,11.86,187.4,102.0,8.43,5.5,4.0,1.49,2.0,518.9,279.0,52.93,1.8598566308243727
96.0,1,0,1,45.0,248.8,124.0,42.3,140.3,77.0,11.93,263.6,102.0,11.86,10.3,2.0,2.78,3.0,652.7,303.0,66.09,2.154125412541254
69.0,2,0,0,0.0,135.4,101.0,23.02,238.1,124.0,20.24,195.6,102.0,8.8,10.6,2.0,2.86,1.0,569.1,327.0,52.06,1.7403669724770643
67.0,2,0,0,0.0,129.0,78.0,21.93,188.0,116.0,15.98,235.0,102.0,10.58,11.2,3.0,3.02,2.0,552.0,296.0,48.489999999999995,1.864864864864865
127.0,1,0,1,24.0,154.8,69.0,26.32,177.2,105.0,15.06,207.6,102.0,9.34,9.0,4.0,2.43,1.0,539.6,276.0,50.72,1.955072463768116
95.0,0,0,0,0.0,135.0,99.0,22.95,183.6,106.0,15.61,245.3,102.0,11.04,12.5,9.0,3.38,1.0,563.9000000000001,307.0,49.6,1.8368078175895768
108.0,1,0,0,0.0,178.3,137.0,30.31,189.0,76.0,16.07,129.1,102.0,5.81,14.6,5.0,3.94,0.0,496.4,315.0,52.19,1.5758730158730159
71.0,1,0,1,31.0,115.4,90.0,19.62,217.4,78.0,18.48,239.9,102.0,10.8,13.1,4.0,3.54,1.0,572.7,270.0,48.900000000000006,2.1211111111111114
97.0,2,0,0,0.0,211.0,76.0,35.87,189.0,100.0,16.07,123.0,102.0,5.54,4.7,4.0,1.27,3.0,523.0,278.0,57.48,1.881294964028777
123.0,0,0,0,0.0,114.4,91.0,19.45,216.6,123.0,18.41,250.6,102.0,11.28,11.0,3.0,2.97,0.0,581.6,316.0,49.14,1.840506329113924
126.0,1,1,1,26.0,129.3,123.0,21.98,176.5,114.0,15.0,154.5,102.0,6.95,9.6,7.0,2.59,1.0,460.3,339.0,43.93000000000001,1.3578171091445428
61.0,1,0,1,33.0,270.7,53.0,46.02,200.7,116.0,17.06,201.7,102.0,9.08,10.9,3.0,2.94,3.0,673.0999999999999,271.0,72.16,2.483763837638376
138.0,1,0,0,0.0,194.3,83.0,33.03,189.9,97.0,16.14,232.2,102.0,10.45,9.0,3.0,2.43,5.0,616.4000000000001,282.0,59.620000000000005,2.18581560283688
37.0,1,0,1,20.0,264.7,81.0,45.0,216.5,110.0,18.4,210.7,102.0,9.48,10.4,7.0,2.81,0.0,691.9,293.0,72.88,2.361433447098976
100.0,1,1,0,0.0,159.9,94.0,27.18,179.9,95.0,15.29,154.4,102.0,6.95,11.6,2.0,3.13,2.0,494.20000000000005,291.0,49.42,1.698281786941581
20.0,1,0,0,0.0,190.0,109.0,32.3,258.2,84.0,21.95,181.5,102.0,8.17,6.3,6.0,1.7,0.0,629.7,295.0,62.42,2.134576271186441
36.0,0,0,0,0.0,177.9,129.0,30.24,224.6,87.0,19.09,306.3,102.0,13.78,10.8,6.0,2.92,2.0,708.8,318.0,63.11,2.228930817610063
119.0,0,0,1,32.0,142.6,77.0,24.24,208.2,126.0,17.7,171.0,102.0,7.69,12.0,2.0,3.24,3.0,521.8,305.0,49.629999999999995,1.7108196721311475
110.0,1,0,0,0.0,178.5,124.0,30.35,146.9,141.0,12.49,217.1,102.0,9.77,9.9,7.0,2.67,1.0,542.5,367.0,52.61,1.478201634877384
69.0,2,0,1,27.0,268.8,78.0,45.7,246.6,89.0,20.96,271.9,102.0,12.24,16.4,3.0,4.43,0.0,787.3,269.0,78.89999999999999,2.9267657992565055
121.0,0,0,0,0.0,213.2,79.0,36.24,120.7,116.0,10.26,244.4,102.0,11.0,7.5,4.0,2.03,1.0,578.3,297.0,57.5,1.947138047138047
117.0,2,0,0,0.0,214.4,94.0,36.45,138.0,149.0,11.73,148.7,102.0,6.69,9.9,1.0,2.67,2.0,501.09999999999997,345.0,54.870000000000005,1.452463768115942
149.0,0,0,0,0.0,175.4,80.0,29.82,197.4,127.0,16.78,188.2,102.0,8.47,9.7,2.0,2.62,2.0,561.0,309.0,55.07,1.8155339805825244
131.0,0,0,1,36.0,214.2,115.0,36.41,161.7,117.0,13.74,264.7,102.0,11.91,9.5,4.0,2.57,3.0,640.5999999999999,334.0,62.06,1.9179640718562871
55.0,0,0,1,20.0,189.3,95.0,32.18,118.6,113.0,10.08,250.2,102.0,11.26,12.5,4.0,3.38,2.0,558.0999999999999,310.0,53.519999999999996,1.800322580645161
84.0,1,0,0,0.0,190.2,102.0,32.33,197.7,141.0,16.8,247.5,102.0,11.14,9.8,6.0,2.65,2.0,635.4,345.0,60.269999999999996,1.8417391304347825
62.0,1,0,0,0.0,245.3,91.0,41.7,122.9,130.0,10.45,228.4,102.0,10.28,8.5,4.0,2.3,4.0,596.6,323.0,62.43000000000001,1.8470588235294119
116.0,2,0,1,35.0,118.0,103.0,20.06,167.2,106.0,14.21,205.7,102.0,9.26,11.8,2.0,3.19,2.0,490.9,311.0,43.529999999999994,1.5784565916398714
110.0,0,0,1,34.0,192.3,114.0,32.69,129.3,114.0,10.99,136.3,102.0,6.13,6.3,10.5,1.7,1.0,457.90000000000003,330.0,49.81,1.3875757575757577
9.0,0,0,1,31.0,193.8,130.0,32.95,202.6,98.0,17.22,191.2,102.0,8.6,13.3,2.0,3.59,1.0,587.5999999999999,330.0,58.77,1.7806060606060603
64.0,1,1,0,0.0,335.9000000000001,55.0,57.19,249.5,79.0,21.21,275.4,102.0,12.39,13.3,9.0,3.59,1.0,860.8000000000001,236.0,90.79,3.6474576271186443
114.0,1,0,0,0.0,187.8,109.0,31.93,154.6,97.0,13.14,213.9,102.0,9.63,10.1,3.0,2.73,2.0,556.3,308.0,54.7,1.806168831168831
82.0,2,0,0,0.0,329.8,73.0,56.07,208.3,120.0,17.71,267.1,102.0,12.02,10.6,6.0,2.86,0.0,805.2,295.0,85.8,2.729491525423729
87.0,2,1,0,0.0,134.2,80.0,22.81,165.0,71.0,14.03,173.1,102.0,7.79,10.7,5.0,2.89,0.0,472.29999999999995,253.0,44.629999999999995,1.866798418972332
106.0,2,1,0,0.0,204.0,84.0,34.68,168.5,61.0,14.32,164.0,102.0,7.38,13.3,3.0,3.59,3.0,536.5,247.0,56.38,2.172064777327935
145.0,0,0,1,24.0,147.5,90.0,25.08,175.7,108.0,14.93,252.1,102.0,11.34,15.6,3.0,4.21,2.0,575.3,300.0,51.349999999999994,1.9176666666666664
125.0,2,0,1,34.0,268.4,112.0,45.63,222.2,108.0,18.89,117.6,102.0,5.29,10.3,3.0,2.78,0.0,608.1999999999999,322.0,69.81000000000002,1.8888198757763972
17.0,2,0,1,31.0,153.1,115.0,26.03,185.9,59.0,15.8,224.3,102.0,10.09,10.0,1.0,2.7,6.0,563.3,276.0,51.92,2.040942028985507
208.0,2,0,0,0.0,326.5,67.0,55.51,176.3,113.0,14.99,181.7,102.0,8.18,10.7,6.0,2.89,2.0,684.5,282.0,78.68,2.4273049645390072
32.0,0,0,0,0.0,157.9,88.0,26.84,180.8,132.0,15.37,132.5,102.0,5.96,12.8,3.0,3.46,1.0,471.20000000000005,322.0,48.17,1.4633540372670808
190.0,1,0,1,22.0,166.5,93.0,28.31,183.0,92.0,15.56,121.0,102.0,5.44,8.5,3.0,2.3,0.0,470.5,287.0,49.309999999999995,1.6393728222996515
104.0,1,0,1,23.0,280.2,136.0,47.63,220.5,92.0,18.74,136.9,102.0,6.16,13.3,3.0,3.59,4.0,637.6,330.0,72.53,1.9321212121212121
74.0,0,0,0,0.0,165.3,120.0,28.1,198.5,106.0,16.87,208.5,102.0,9.38,9.8,3.0,2.65,1.0,572.3,328.0,54.35,1.7448170731707315
118.0,1,0,0,0.0,154.6,112.0,26.28,184.2,105.0,15.66,217.4,102.0,9.78,12.6,5.0,3.4,2.0,556.1999999999999,319.0,51.72,1.7435736677115985
40.0,1,0,1,41.0,148.1,74.0,25.18,169.5,88.0,14.41,214.1,102.0,9.63,6.2,5.0,1.67,2.0,531.7,264.0,49.220000000000006,2.0140151515151516
104.0,1,0,0,0.0,139.7,78.0,23.75,202.6,119.0,17.22,203.6,102.0,9.16,11.3,5.0,3.05,2.0,545.9,299.0,50.129999999999995,1.8257525083612038
117.0,0,0,1,14.0,80.2,81.0,13.63,219.0,103.0,18.62,122.6,102.0,5.52,8.6,2.0,2.32,1.0,421.79999999999995,286.0,37.769999999999996,1.4748251748251746
105.0,0,0,0,0.0,147.7,103.0,25.11,222.7,78.0,18.93,163.5,102.0,7.36,12.8,3.0,3.46,2.0,533.9,283.0,51.4,1.8865724381625442
43.0,1,0,0,0.0,168.4,125.0,28.63,243.8,89.0,20.72,214.7,102.0,9.66,11.1,2.0,3.0,1.0,626.9000000000001,316.0,59.00999999999999,1.9838607594936712
83.0,1,0,1,37.0,78.5,109.0,13.35,210.5,101.0,17.89,179.7,102.0,8.09,11.8,4.0,3.19,1.0,468.7,312.0,39.33,1.5022435897435897
80.0,1,0,1,38.0,236.6,69.0,40.22,197.5,68.0,16.79,209.5,102.0,9.43,9.5,10.0,2.57,2.0,643.6,239.0,66.44,2.692887029288703
124.0,1,0,0,0.0,157.4,107.0,26.76,167.8,112.0,14.26,188.8,102.0,8.5,8.8,3.0,2.38,3.0,514.0,321.0,49.52,1.601246105919003
99.0,0,0,1,28.0,200.7,88.0,34.12,264.2,116.0,22.46,172.7,102.0,7.77,9.1,5.0,2.46,1.0,637.5999999999999,306.0,64.35,2.083660130718954
98.0,1,0,0,0.0,222.1,116.0,38.61,106.5,107.0,9.24,116.0,102.0,5.27,4.7,3.0,1.27,5.0,444.6,325.0,53.120000000000005,1.368
224.0,2,1,0,0.0,155.5,100.0,29.16,160.0,100.0,13.6,218.4,102.0,9.56,5.0,2.0,1.35,1.0,533.9,302.0,52.32,1.7678807947019868
67.0,1,1,1,35.0,193.1,66.0,32.79,222.9,112.0,17.35,223.3,102.0,9.73,16.9,3.0,4.56,0.0,639.3,280.0,59.870000000000005,2.2832142857142856
130.0,1,0,0,0.0,247.7,106.0,46.83,192.5,97.0,15.85,193.3,102.0,8.79,17.1,6.0,4.620000000000001,1.0,633.5,305.0,71.47,2.077049180327869
122.0,0,0,0,0.0,303.4,106.0,51.39,211.8,87.0,17.26,146.9,102.0,6.03,11.4,3.0,3.08,4.0,662.1,295.0,74.68,2.244406779661017
73.0,1,0,1,31.0,91.3,110.0,13.99,265.1,92.0,21.77,221.6,102.0,10.33,11.8,3.0,3.19,6.0,578.0,304.0,46.089999999999996,1.9013157894736843
61.0,0,0,0,0.0,283.1,101.0,46.41,184.4,131.0,14.33,224.6,102.0,10.38,17.1,4.0,4.620000000000001,1.0,692.1,334.0,71.11999999999999,2.0721556886227543
97.0,0,0,1,32.0,78.0,92.0,16.3,281.3,113.0,22.49,188.2,102.0,8.33,8.6,7.0,2.32,2.0,547.5,307.0,47.12,1.783387622149837
133.0,0,1,0,0.0,260.7,96.0,41.3,256.2,80.0,20.44,171.1,102.0,8.01,8.0,3.0,2.16,0.0,688.0,278.0,69.75,2.4748201438848922
115.0,2,1,0,0.0,329.3,78.0,57.19,194.4,104.0,17.29,202.5,102.0,9.79,11.8,8.0,3.19,1.0,726.2,284.0,84.26999999999998,2.557042253521127
82.0,2,0,0,0.0,313.8,75.0,57.19,210.3,122.0,17.71,272.1,102.0,12.02,10.6,6.0,2.86,0.0,796.2,299.0,86.92,2.662876254180602
106.0,2,1,0,0.0,206.0,80.0,32.68,170.5,64.0,13.32,172.0,102.0,7.38,13.3,2.0,3.59,3.0,548.5,246.0,53.38,2.2296747967479673
90.0,1,1,0,0.0,136.2,91.0,24.19,223.4,108.0,19.73,139.2,102.0,6.04,9.2,0.0,2.48,4.0,498.8,301.0,49.96,1.6571428571428573
59.0,2,0,1,29.0,133.1,114.0,22.63,221.2,82.0,18.8,131.6,103.0,5.92,6.8,3.0,1.84,1.0,485.9,299.0,47.35,1.6250836120401337
122.0,2,0,1,22.0,204.5,92.0,34.77,139.6,121.0,11.87,205.0,103.0,9.23,8.6,5.0,2.32,2.0,549.1,316.0,55.870000000000005,1.7376582278481014
84.0,1,0,0,0.0,280.0,113.0,47.6,202.2,90.0,17.19,156.8,103.0,7.06,10.4,4.0,2.81,0.0,639.0,306.0,71.85000000000001,2.088235294117647
93.0,1,0,0,0.0,271.1,101.0,46.09,237.4,133.0,20.18,145.4,103.0,6.54,8.4,6.0,2.27,1.0,653.9,337.0,72.81000000000002,1.9403560830860533
169.0,1,1,0,0.0,57.1,98.0,9.71,199.7,78.0,16.97,274.7,103.0,12.36,6.5,6.0,1.76,3.0,531.5,279.0,39.04,1.9050179211469533
130.0,2,0,0,0.0,132.4,81.0,22.51,200.3,110.0,17.03,202.5,103.0,9.11,6.0,1.0,1.62,2.0,535.2,294.0,48.650000000000006,1.8204081632653062
133.0,2,0,0,0.0,245.8,102.0,41.79,264.7,90.0,22.5,111.7,103.0,5.03,11.2,7.0,3.02,0.0,622.2,295.0,69.32,2.1091525423728816
97.0,2,0,0,0.0,225.1,90.0,38.27,279.5,127.0,23.76,233.8,103.0,10.52,8.8,4.0,2.38,0.0,738.4000000000001,320.0,72.55,2.3075
121.0,0,0,0,0.0,215.6,74.0,36.65,192.9,98.0,16.4,144.0,103.0,6.48,10.1,4.0,2.73,5.0,552.5,275.0,59.53,2.0090909090909093
155.0,2,0,0,0.0,71.2,90.0,12.1,304.4,119.0,25.87,183.3,103.0,8.25,8.6,4.0,2.32,0.0,558.9,312.0,46.22,1.7913461538461537
75.0,1,0,0,0.0,138.5,110.0,23.55,153.2,86.0,13.02,215.6,103.0,9.7,11.1,7.0,3.0,1.0,507.29999999999995,299.0,46.269999999999996,1.6966555183946488
104.0,1,1,0,0.0,148.2,108.0,25.19,161.8,113.0,13.75,259.3,103.0,11.67,11.0,4.0,2.97,0.0,569.3,324.0,50.61,1.7570987654320986
179.0,2,0,0,0.0,116.1,101.0,19.74,201.8,99.0,17.15,181.9,103.0,8.19,11.6,5.0,3.13,0.0,499.79999999999995,303.0,45.08,1.6495049504950494
130.0,1,0,0,0.0,155.9,95.0,26.5,256.1,97.0,21.77,262.9,103.0,11.83,11.7,3.0,3.16,3.0,674.9,295.0,60.099999999999994,2.2877966101694915
86.0,1,1,0,0.0,266.1,120.0,45.24,182.0,92.0,15.47,206.5,103.0,9.29,10.3,4.0,2.78,1.0,654.6,315.0,70.0,2.078095238095238
130.0,0,0,1,30.0,185.0,117.0,31.45,249.5,141.0,21.21,157.8,103.0,7.1,7.4,7.0,2.0,0.0,592.3,361.0,59.76,1.640720221606648
109.0,1,0,0,0.0,175.6,80.0,29.85,238.0,94.0,20.23,198.4,103.0,8.93,10.2,6.0,2.75,1.0,612.0,277.0,59.01,2.2093862815884475
121.0,0,0,0,0.0,181.5,121.0,30.86,218.4,98.0,18.56,161.6,103.0,7.27,8.5,5.0,2.3,1.0,561.5,322.0,56.69,1.7437888198757765
82.0,1,0,0,0.0,197.7,101.0,33.61,127.6,83.0,10.85,142.1,103.0,6.39,13.5,3.0,3.65,1.0,467.4,287.0,50.85,1.6285714285714286
79.0,1,0,0,0.0,156.9,109.0,26.67,122.2,87.0,10.39,189.1,103.0,8.51,11.3,5.0,3.05,3.0,468.20000000000005,299.0,45.57,1.5658862876254183
121.0,2,0,0,0.0,190.7,103.0,32.42,183.5,117.0,15.6,220.8,103.0,9.94,9.8,4.0,2.65,3.0,595.0,323.0,57.96,1.8421052631578947
